n,th,c,pc,mc,p1c,m1c,avgAcc,avgTime,avgK,overTh,numTrials,numK
5,5,0.3,0.3,1,0.3,2,0.993290949170953,6.845979361681735,5.0,both,31301,5
5,5,0.3,0.3,1,0.3,2,0.9972997299729973,6.449144914491449,5.0,over,19998,5
5,5,0.3,0.3,1,0.3,2,0.9861983544191808,7.548084579315226,5.0,exact,11303,5
5,5,0.3,0.3,1,0.3,2,0.9933551617873652,8.10761748844376,6.0,both,20768,6
5,5,0.3,0.3,1,0.3,2,0.9973302547081319,7.73713832166823,6.0,over,13859,6
5,5,0.3,0.3,1,0.3,2,0.9853813865971921,8.85077435229411,6.0,exact,6909,6
5,5,0.3,0.3,1,0.3,2,0.9941548952752071,9.454538074362722,7.0,both,12318,7
5,5,0.3,0.3,1,0.3,2,0.9968515379026399,9.071566965366918,7.0,over,8258,7
5,5,0.3,0.3,1,0.3,2,0.9886699507389163,10.233497536945812,7.0,exact,4060,7
5,5,0.3,0.3,1,0.3,2,0.9914802981895634,10.759318423855165,8.0,both,6573,8
5,5,0.3,0.3,1,0.3,2,0.9956837800999546,10.38323489323035,8.0,over,4402,8
5,5,0.3,0.3,1,0.3,2,0.9829571625978811,11.521879318286503,8.0,exact,2171,8
5,5,0.3,0.3,1,0.3,2,0.9883653286794648,12.196335078534032,9.0,both,3438,9
5,5,0.3,0.3,1,0.3,2,0.9949558638083228,11.826817990752417,9.0,over,2379,9
5,5,0.3,0.3,1,0.3,2,0.9735599622285175,13.026440037771483,9.0,exact,1059,9
5,5,0.3,0.3,1,0.3,2,0.9924924924924925,14.93003003003003,10.912912912912914,both,3330,10
5,5,0.3,0.3,1,0.3,2,0.9977426636568849,14.696162528216703,10.942212189616253,over,2215,10
5,5,0.3,0.3,1,0.3,2,0.9820627802690582,15.394618834080717,10.854708520179372,exact,1115,10
5,5,0.5,0.3,1,0.3,2,0.9892,7.884205714285715,3.9436,both,175000,all
5,5,0.5,0.3,1,0.3,2,0.9957191126332045,8.219028544345406,4.520831103704497,over,65407,all
5,5,0.5,0.3,1,0.3,2,0.9853092807022347,7.684377651857327,3.5990984825673173,exact,109593,all
5,5,0.5,0.3,1,0.3,2,1.0,7.264705882352941,0.0,both,68,0
5,5,0.5,0.3,1,0.3,2,0,0,0,over,0,0
5,5,0.5,0.3,1,0.3,2,1.0,7.264705882352941,0.0,exact,68,0
5,5,0.5,0.3,1,0.3,2,0.9886679495403036,5.967714346803507,1.0,both,4677,1
5,5,0.5,0.3,1,0.3,2,0.9954128440366973,7.41743119266055,1.0,over,218,1
5,5,0.5,0.3,1,0.3,2,0.9883381924198251,5.89683785602153,1.0,exact,4459,1
5,5,0.5,0.3,1,0.3,2,0.990981240981241,5.194654882154882,2.0,both,33264,2
5,5,0.5,0.3,1,0.3,2,0.9975995199039808,6.043008601720344,2.0,over,4999,2
5,5,0.5,0.3,1,0.3,2,0.9898107199716965,5.044613479568371,2.0,exact,28265,2
5,5,0.5,0.3,1,0.3,2,0.9903808056350429,6.250209112920977,3.0,both,45430,3
5,5,0.5,0.3,1,0.3,2,0.9969729457022135,5.80942170650186,3.0,over,15857,3
5,5,0.5,0.3,1,0.3,2,0.9868461096270247,6.486558685287255,3.0,exact,29573,3
5,5,0.5,0.3,1,0.3,2,0.9890637357842201,7.664248506831756,4.0,both,36667,4
5,5,0.5,0.3,1,0.3,2,0.9961752004935225,7.098149290561381,4.0,over,16210,4
5,5,0.5,0.3,1,0.3,2,0.9834286552280394,8.112822016913526,4.0,exact,20457,4
5,5,0.5,0.3,1,0.3,2,0.9887640449438202,9.207601508944144,5.0,both,24653,5
5,5,0.5,0.3,1,0.3,2,0.9959070072036673,8.591110019646365,5.0,over,12216,5
5,5,0.5,0.3,1,0.3,2,0.98174800997025,9.813138216611723,5.0,exact,12437,5
5,5,0.5,0.3,1,0.3,2,0.9863286617202528,10.88389667491069,6.0,both,14556,6
5,5,0.5,0.3,1,0.3,2,0.9927717177027204,10.30135366013931,6.0,over,7609,6
5,5,0.5,0.3,1,0.3,2,0.979271628040881,11.521951921692818,6.0,exact,6947,6
5,5,0.5,0.3,1,0.3,2,0.9854997410668047,12.656007250129466,7.0,both,7724,7
5,5,0.5,0.3,1,0.3,2,0.9941162049521942,11.997793576857072,7.0,over,4079,7
5,5,0.5,0.3,1,0.3,2,0.9758573388203018,13.392592592592592,7.0,exact,3645,7
5,5,0.5,0.3,1,0.3,2,0.9872173058013766,14.549655850540807,8.0,both,4068,8
5,5,0.5,0.3,1,0.3,2,0.9953810623556582,13.85311778290993,8.0,over,2165,8
5,5,0.5,0.3,1,0.3,2,0.977929584866001,15.342091434576984,8.0,exact,1903,8
5,5,0.5,0.3,1,0.3,2,0.985014985014985,16.484015984015983,9.0,both,2002,9
5,5,0.5,0.3,1,0.3,2,0.989351403678606,15.854791868344627,9.0,over,1033,9
5,5,0.5,0.3,1,0.3,2,0.9803921568627451,17.154798761609907,9.0,exact,969,9
5,5,0.5,0.3,1,0.3,2,0.9846641988365944,20.20042305658382,10.965626652564781,both,1891,10
5,5,0.5,0.3,1,0.3,2,0.9931439764936337,19.523996082272284,10.933398628795299,over,1021,10
5,5,0.5,0.3,1,0.3,2,0.9747126436781609,20.99425287356322,11.00344827586207,exact,870,10
5,5,0.7,0.3,1,0.3,2,0.9852628571428571,10.460514285714286,3.1389314285714285,both,175000,all
5,5,0.7,0.3,1,0.3,2,0.9944443257334559,10.969807047159128,3.7040321374388343,over,46799,all
5,5,0.7,0.3,1,0.3,2,0.9819112175412048,10.274600042121357,2.9326448311635636,exact,128201,all
5,5,0.7,0.3,1,0.3,2,0.9948830409356725,9.40643274853801,0.0,both,1368,0
5,5,0.7,0.3,1,0.3,2,0,0,0,over,0,0
5,5,0.7,0.3,1,0.3,2,0.9948830409356725,9.40643274853801,0.0,exact,1368,0
5,5,0.7,0.3,1,0.3,2,0.9892584892584892,8.05004455004455,1.0,both,20202,1
5,5,0.7,0.3,1,0.3,2,0.9942748091603053,9.487277353689567,1.0,over,1572,1
5,5,0.7,0.3,1,0.3,2,0.9888352120236178,7.928770799785292,1.0,exact,18630,1
5,5,0.7,0.3,1,0.3,2,0.9886780967840114,7.775185147610835,2.0,both,49285,2
5,5,0.7,0.3,1,0.3,2,0.9963243016173073,8.125813904641882,2.0,over,9522,2
5,5,0.7,0.3,1,0.3,2,0.9868470688831326,7.691220481352011,2.0,exact,39763,2
5,5,0.7,0.3,1,0.3,2,0.9857931065293631,9.481850470212434,3.0,both,44767,3
5,5,0.7,0.3,1,0.3,2,0.9954067269225071,8.966291302415172,3.0,over,13498,3
5,5,0.7,0.3,1,0.3,2,0.9816431609581374,9.704403722536698,3.0,exact,31269,3
5,5,0.7,0.3,1,0.3,2,0.9823203263939743,11.72776092338808,4.0,both,28677,4
5,5,0.7,0.3,1,0.3,2,0.994289652456434,10.881559515605002,4.0,over,10157,4
5,5,0.7,0.3,1,0.3,2,0.975755939524838,12.191846652267818,4.0,exact,18520,4
5,5,0.7,0.3,1,0.3,2,0.9820884146341463,14.162157012195122,5.0,both,15744,5
5,5,0.7,0.3,1,0.3,2,0.9941647215738579,13.203567855951984,5.0,over,5998,5
5,5,0.7,0.3,1,0.3,2,0.974656269238662,14.752103427046993,5.0,exact,9746,5
5,5,0.7,0.3,1,0.3,2,0.977404695783893,16.801817722797274,6.0,both,7922,6
5,5,0.7,0.3,1,0.3,2,0.9924599434495759,15.784165881244109,6.0,over,3183,6
5,5,0.7,0.3,1,0.3,2,0.9672926777801224,17.48533445874657,6.0,exact,4739,6
5,5,0.7,0.3,1,0.3,2,0.9719056453750331,19.5793798038696,7.0,both,3773,7
5,5,0.7,0.3,1,0.3,2,0.9851899549259497,18.54668383773342,7.0,over,1553,7
5,5,0.7,0.3,1,0.3,2,0.9626126126126127,20.3018018018018,7.0,exact,2220,7
5,5,0.7,0.3,1,0.3,2,0.9718066743383199,22.25546605293441,8.0,both,1738,8
5,5,0.7,0.3,1,0.3,2,0.9884892086330935,21.32230215827338,8.0,over,695,8
5,5,0.7,0.3,1,0.3,2,0.9606903163950143,22.87727708533078,8.0,exact,1043,8
5,5,0.7,0.3,1,0.3,2,0.9757281553398058,25.921116504854368,9.0,both,824,9
5,5,0.7,0.3,1,0.3,2,0.9878419452887538,24.790273556231003,9.0,over,329,9
5,5,0.7,0.3,1,0.3,2,0.9676767676767677,26.672727272727272,9.0,exact,495,9
5,5,0.7,0.3,1,0.3,2,0.9742857142857143,30.17,10.784285714285714,both,700,10
5,5,0.7,0.3,1,0.3,2,0.9931506849315068,28.503424657534246,10.70890410958904,over,292,10
5,5,0.7,0.3,1,0.3,2,0.9607843137254902,31.362745098039216,10.838235294117647,exact,408,10
5,5,0.9,0.3,1,0.3,2,0.9851942857142857,16.41048,1.642097142857143,both,175000,all
5,5,0.9,0.3,1,0.3,2,0.9947810959698463,16.761214430683843,2.237708652611523,over,24143,all
5,5,0.9,0.3,1,0.3,2,0.9836600224053242,16.35434882040608,1.5467760859622026,exact,150857,all
5,5,0.9,0.3,1,0.3,2,0.9924131282223246,14.850861382403487,0.0,both,23857,0
5,5,0.9,0.3,1,0.3,2,0,0,0,over,0,0
5,5,0.9,0.3,1,0.3,2,0.9924131282223246,14.850861382403487,0.0,exact,23857,0
5,5,0.9,0.3,1,0.3,2,0.9887037145707411,14.00878762983393,1.0,both,68164,1
5,5,0.9,0.3,1,0.3,2,0.996529705719045,14.987368128817323,1.0,over,7204,1
5,5,0.9,0.3,1,0.3,2,0.9877788713910761,13.893143044619423,1.0,exact,60960,1
5,5,0.9,0.3,1,0.3,2,0.9832934082273252,15.897241037502065,2.0,both,48424,2
5,5,0.9,0.3,1,0.3,2,0.9951058502162531,14.515251536535397,2.0,over,8786,2
5,5,0.9,0.3,1,0.3,2,0.9806751097431757,16.203567283919472,2.0,exact,39638,2
5,5,0.9,0.3,1,0.3,2,0.9771013052707647,20.195067973442935,3.0,both,22141,3
5,5,0.9,0.3,1,0.3,2,0.9936708860759493,17.78520569620253,3.0,over,5056,3
5,5,0.9,0.3,1,0.3,2,0.9721978343576236,20.90822358794264,3.0,exact,17085,3
5,5,0.9,0.3,1,0.3,2,0.9761092150170648,25.083130180399806,4.0,both,8204,4
5,5,0.9,0.3,1,0.3,2,0.993421052631579,22.44838056680162,4.0,over,1976,4
5,5,0.9,0.3,1,0.3,2,0.970616570327553,25.91907514450867,4.0,exact,6228,4
5,5,0.9,0.3,1,0.3,2,0.9717048710601719,30.250358166189113,5.0,both,2792,5
5,5,0.9,0.3,1,0.3,2,0.9889958734525447,27.74690508940853,5.0,over,727,5
5,5,0.9,0.3,1,0.3,2,0.9656174334140436,31.131719128329298,5.0,exact,2065,5
5,5,0.9,0.3,1,0.3,2,0.9635036496350365,36.70177267987487,6.0,both,959,6
5,5,0.9,0.3,1,0.3,2,0.9847908745247148,35.70722433460076,6.0,over,263,6
5,5,0.9,0.3,1,0.3,2,0.9554597701149425,37.077586206896555,6.0,exact,696,6
5,5,0.9,0.3,1,0.3,2,0.9698795180722891,41.28012048192771,7.0,both,332,7
5,5,0.9,0.3,1,0.3,2,0.98989898989899,38.656565656565654,7.0,over,99,7
5,5,0.9,0.3,1,0.3,2,0.9613733905579399,42.39484978540773,7.0,exact,233,7
5,5,0.9,0.3,1,0.3,2,0.9764705882352941,49.03529411764706,8.0,both,85,8
5,5,0.9,0.3,1,0.3,2,1.0,45.791666666666664,8.0,over,24,8
5,5,0.9,0.3,1,0.3,2,0.9672131147540983,50.31147540983606,8.0,exact,61,8
5,5,0.9,0.3,1,0.3,2,0.9285714285714286,52.42857142857143,9.0,both,28,9
5,5,0.9,0.3,1,0.3,2,1.0,39.666666666666664,9.0,over,3,9
5,5,0.9,0.3,1,0.3,2,0.92,53.96,9.0,exact,25,9
5,5,0.9,0.3,1,0.3,2,1.0,65.42857142857143,10.428571428571429,both,14,10
5,5,0.9,0.3,1,0.3,2,1.0,55.6,10.4,over,5,10
5,5,0.9,0.3,1,0.3,2,1.0,70.88888888888889,10.444444444444445,exact,9,10
5,5,1,0.3,1,0.3,2,0.9931428571428571,25.744948571428573,0.0,both,175000,all
5,5,1,0.3,1,0.3,2,0,0,0,over,0,all
5,5,1,0.3,1,0.3,2,0.9931428571428571,25.744948571428573,0.0,exact,175000,all
5,5,1,0.3,1,0.3,2,0.9931428571428571,25.744948571428573,0.0,both,175000,0
5,5,1,0.3,1,0.3,2,0,0,0,over,0,0
5,5,1,0.3,1,0.3,2,0.9931428571428571,25.744948571428573,0.0,exact,175000,0
5,5,1,0.3,1,0.3,2,0,0,0,both,0,1
5,5,1,0.3,1,0.3,2,0,0,0,over,0,1
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,1
5,5,1,0.3,1,0.3,2,0,0,0,both,0,2
5,5,1,0.3,1,0.3,2,0,0,0,over,0,2
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,2
5,5,1,0.3,1,0.3,2,0,0,0,both,0,3
5,5,1,0.3,1,0.3,2,0,0,0,over,0,3
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,3
5,5,1,0.3,1,0.3,2,0,0,0,both,0,4
5,5,1,0.3,1,0.3,2,0,0,0,over,0,4
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,4
5,5,1,0.3,1,0.3,2,0,0,0,both,0,5
5,5,1,0.3,1,0.3,2,0,0,0,over,0,5
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,5
5,5,1,0.3,1,0.3,2,0,0,0,both,0,6
5,5,1,0.3,1,0.3,2,0,0,0,over,0,6
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,6
5,5,1,0.3,1,0.3,2,0,0,0,both,0,7
5,5,1,0.3,1,0.3,2,0,0,0,over,0,7
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,7
5,5,1,0.3,1,0.3,2,0,0,0,both,0,8
5,5,1,0.3,1,0.3,2,0,0,0,over,0,8
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,8
5,5,1,0.3,1,0.3,2,0,0,0,both,0,9
5,5,1,0.3,1,0.3,2,0,0,0,over,0,9
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,9
5,5,1,0.3,1,0.3,2,0,0,0,both,0,10
5,5,1,0.3,1,0.3,2,0,0,0,over,0,10
5,5,1,0.3,1,0.3,2,0,0,0,exact,0,10
5,5,0,0.3,2,0.3,1,0.9934,12.240691428571429,12.240691428571429,both,175000,all
5,5,0,0.3,2,0.3,1,0,0,0,over,0,all
5,5,0,0.3,2,0.3,1,0.9934,12.240691428571429,12.240691428571429,exact,175000,all
5,5,0,0.3,2,0.3,1,0,0,0,both,0,0
5,5,0,0.3,2,0.3,1,0,0,0,over,0,0
5,5,0,0.3,2,0.3,1,0,0,0,exact,0,0
5,5,0,0.3,2,0.3,1,0,0,0,both,0,1
5,5,0,0.3,2,0.3,1,0,0,0,over,0,1
5,5,0,0.3,2,0.3,1,0,0,0,exact,0,1
5,5,0,0.3,2,0.3,1,0,0,0,both,0,2
5,5,0,0.3,2,0.3,1,0,0,0,over,0,2
5,5,0,0.3,2,0.3,1,0,0,0,exact,0,2
5,5,0,0.3,2,0.3,1,0,0,0,both,0,3
5,5,0,0.3,2,0.3,1,0,0,0,over,0,3
5,5,0,0.3,2,0.3,1,0,0,0,exact,0,3
5,5,0,0.3,2,0.3,1,0,0,0,both,0,4
5,5,0,0.3,2,0.3,1,0,0,0,over,0,4
5,5,0,0.3,2,0.3,1,0,0,0,exact,0,4
5,5,0,0.3,2,0.3,1,0.9936984973339796,5.0,5.0,both,2063,5
5,5,0,0.3,2,0.3,1,0,0,0,over,0,5
5,5,0,0.3,2,0.3,1,0.9936984973339796,5.0,5.0,exact,2063,5
5,5,0,0.3,2,0.3,1,0.9935201684756196,6.0,6.0,both,6173,6
5,5,0,0.3,2,0.3,1,0,0,0,over,0,6
5,5,0,0.3,2,0.3,1,0.9935201684756196,6.0,6.0,exact,6173,6
5,5,0,0.3,2,0.3,1,0.9936567164179104,7.0,7.0,both,10720,7
5,5,0,0.3,2,0.3,1,0,0,0,over,0,7
5,5,0,0.3,2,0.3,1,0.9936567164179104,7.0,7.0,exact,10720,7
5,5,0,0.3,2,0.3,1,0.9920778784827123,8.0,8.0,both,14895,8
5,5,0,0.3,2,0.3,1,0,0,0,over,0,8
5,5,0,0.3,2,0.3,1,0.9920778784827123,8.0,8.0,exact,14895,8
5,5,0,0.3,2,0.3,1,0.9939215005210142,9.0,9.0,both,17274,9
5,5,0,0.3,2,0.3,1,0,0,0,over,0,9
5,5,0,0.3,2,0.3,1,0.9939215005210142,9.0,9.0,exact,17274,9
5,5,0,0.3,2,0.3,1,0.9934530776992937,14.087604439959637,14.087604439959637,both,123875,10
5,5,0,0.3,2,0.3,1,0,0,0,over,0,10
5,5,0,0.3,2,0.3,1,0.9934530776992937,14.087604439959637,14.087604439959637,exact,123875,10
5,5,0.1,0.3,2,0.3,1,0.9887657142857142,11.772057142857143,10.598582857142857,both,175000,all
5,5,0.1,0.3,2,0.3,1,0.9949406071271447,11.692366915970084,9.734601847778267,over,9092,all
5,5,0.1,0.3,2,0.3,1,0.9884273211659474,11.776424283337754,10.645930274610025,exact,165908,all
5,5,0.1,0.3,2,0.3,1,1.0,3.0,0.0,both,6,0
5,5,0.1,0.3,2,0.3,1,1.0,3.0,0.0,over,6,0
5,5,0.1,0.3,2,0.3,1,0,0,0,exact,0,0
5,5,0.1,0.3,2,0.3,1,0.9929078014184397,3.231678486997636,1.0,both,423,1
5,5,0.1,0.3,2,0.3,1,0,0,0,over,0,1
5,5,0.1,0.3,2,0.3,1,0.9929078014184397,3.231678486997636,1.0,exact,423,1
5,5,0.1,0.3,2,0.3,1,0.9859649122807017,4.292982456140351,2.0,both,570,2
5,5,0.1,0.3,2,0.3,1,1.0,4.308411214953271,2.0,over,107,2
5,5,0.1,0.3,2,0.3,1,0.9827213822894169,4.2894168466522675,2.0,exact,463,2
5,5,0.1,0.3,2,0.3,1,0.988542329726289,4.471037555697008,3.0,both,3142,3
5,5,0.1,0.3,2,0.3,1,1.0,5.35,3.0,over,160,3
5,5,0.1,0.3,2,0.3,1,0.9879275653923542,4.423876592890678,3.0,exact,2982,3
5,5,0.1,0.3,2,0.3,1,0.9919381928115553,5.455324151830702,4.0,both,5954,4
5,5,0.1,0.3,2,0.3,1,1.0,5.95822454308094,4.0,over,383,4
5,5,0.1,0.3,2,0.3,1,0.9913839526117394,5.420750314126727,4.0,exact,5571,4
5,5,0.1,0.3,2,0.3,1,0.9895033860045147,6.269751693002258,5.0,both,8860,5
5,5,0.1,0.3,2,0.3,1,0.9966777408637874,6.7574750830564785,5.0,over,602,5
5,5,0.1,0.3,2,0.3,1,0.9889803826592395,6.234197142165173,5.0,exact,8258,5
5,5,0.1,0.3,2,0.3,1,0.9911793531525646,7.100294021561581,6.0,both,12244,6
5,5,0.1,0.3,2,0.3,1,0.9976047904191617,7.7401197604790415,6.0,over,835,6
5,5,0.1,0.3,2,0.3,1,0.9907090893154528,7.0534665614865455,6.0,exact,11409,6
5,5,0.1,0.3,2,0.3,1,0.9890190826916638,8.008436558419818,7.0,both,14935,7
5,5,0.1,0.3,2,0.3,1,0.9937759336099585,8.730290456431534,7.0,over,964,7
5,5,0.1,0.3,2,0.3,1,0.9886908596378212,7.958628587788992,7.0,exact,13971,7
5,5,0.1,0.3,2,0.3,1,0.9892569919577482,8.947245228664025,8.0,both,16662,8
5,5,0.1,0.3,2,0.3,1,0.995069033530572,9.665680473372781,8.0,over,1014,8
5,5,0.1,0.3,2,0.3,1,0.9888803680981595,8.900690184049079,8.0,exact,15648,8
5,5,0.1,0.3,2,0.3,1,0.9903015341209663,9.948568741550579,9.0,both,17013,9
5,5,0.1,0.3,2,0.3,1,0.996662958843159,10.797552836484984,9.0,over,899,9
5,5,0.1,0.3,2,0.3,1,0.9899466302594018,9.901203922055355,9.0,exact,16114,9
5,5,0.1,0.3,2,0.3,1,0.9877929636205104,15.015316574045865,13.774674076330745,both,95191,10
5,5,0.1,0.3,2,0.3,1,0.9932071809801067,15.583454633672975,13.418243571082,over,4122,10
5,5,0.1,0.3,2,0.3,1,0.987547903238204,14.989601291328553,13.790806970538823,exact,91069,10
5,5,0.3,0.3,2,0.3,1,0.9848114285714286,10.908234285714286,7.639411428571429,both,175000,all
5,5,0.3,0.3,2,0.3,1,0.990943018387038,11.595348625523393,7.636036774076097,over,21972,all
5,5,0.3,0.3,2,0.3,1,0.9839310452988995,10.809577332252921,7.639895966751183,exact,153028,all
5,5,0.3,0.3,2,0.3,1,0.9957983193277311,3.7184873949579833,0.0,both,238,0
5,5,0.3,0.3,2,0.3,1,0.9957983193277311,3.7184873949579833,0.0,over,238,0
5,5,0.3,0.3,2,0.3,1,0,0,0,exact,0,0
5,5,0.3,0.3,2,0.3,1,0.9898104748318728,3.78846545750968,1.0,both,4907,1
5,5,0.3,0.3,2,0.3,1,1.0,4.943820224719101,1.0,over,89,1
5,5,0.3,0.3,2,0.3,1,0.9896222498962225,3.767123287671233,1.0,exact,4818,1
5,5,0.3,0.3,2,0.3,1,0.9893356643356643,5.005944055944056,2.0,both,5720,2
5,5,0.3,0.3,2,0.3,1,0.9913127413127413,5.058880308880309,2.0,over,1036,2
5,5,0.3,0.3,2,0.3,1,0.9888983774551665,4.994235695986337,2.0,exact,4684,2
5,5,0.3,0.3,2,0.3,1,0.9885984200667807,5.573418030784266,3.0,both,12279,3
5,5,0.3,0.3,2,0.3,1,0.9913526868437307,6.271772699197035,3.0,over,1619,3
5,5,0.3,0.3,2,0.3,1,0.9881801125703564,5.467354596622889,3.0,exact,10660,3
5,5,0.3,0.3,2,0.3,1,0.9892718557406984,6.622289431636613,4.0,both,17524,4
5,5,0.3,0.3,2,0.3,1,0.9947965941343425,7.238883632923368,4.0,over,2114,4
5,5,0.3,0.3,2,0.3,1,0.9885139519792343,6.537702790395847,4.0,exact,15410,4
5,5,0.3,0.3,2,0.3,1,0.9890922249793217,7.700268817204301,5.0,both,19344,5
5,5,0.3,0.3,2,0.3,1,0.9942076954902772,8.2453454695904,5.0,over,2417,5
5,5,0.3,0.3,2,0.3,1,0.9883617888580375,7.622437525846281,5.0,exact,16927,5
5,5,0.3,0.3,2,0.3,1,0.9865003593060261,8.809259829586285,6.0,both,19482,6
5,5,0.3,0.3,2,0.3,1,0.992003367003367,9.404882154882156,6.0,over,2376,6
5,5,0.3,0.3,2,0.3,1,0.9857359990646557,8.726528703378932,6.0,exact,17106,6
5,5,0.3,0.3,2,0.3,1,0.9838637382339758,9.924585387718512,7.0,both,17848,7
5,5,0.3,0.3,2,0.3,1,0.9912087912087912,10.573186813186814,7.0,over,2275,7
5,5,0.3,0.3,2,0.3,1,0.9827907275412573,9.829833686508701,7.0,exact,15573,7
5,5,0.3,0.3,2,0.3,1,0.9842371927190843,11.065428160380309,8.0,both,15987,8
5,5,0.3,0.3,2,0.3,1,0.9923408329344183,11.725706079463858,8.0,over,2089,8
5,5,0.3,0.3,2,0.3,1,0.9830191394445243,10.966182184486977,8.0,exact,13898,8
5,5,0.3,0.3,2,0.3,1,0.9846221764402914,12.295783974689133,9.0,both,13591,9
5,5,0.3,0.3,2,0.3,1,0.9887133182844243,13.015237020316027,9.0,over,1772,9
5,5,0.3,0.3,2,0.3,1,0.9840087993908114,12.187917759539724,9.0,exact,11819,9
5,5,0.3,0.3,2,0.3,1,0.9793053244592346,17.359026622296174,12.996131447587354,both,48080,10
5,5,0.3,0.3,2,0.3,1,0.9873885992937615,18.305532201109802,13.011434336640322,over,5947,10
5,5,0.3,0.3,2,0.3,1,0.9781643842119004,17.225428998647143,12.993971471293285,exact,42133,10
5,5,0.5,0.3,2,0.3,1,0.9849028571428572,10.29448,5.1507371428571425,both,175000,all
5,5,0.5,0.3,2,0.3,1,0.9906432367228507,11.155739575522446,5.274410719525315,over,30673,all
5,5,0.5,0.3,2,0.3,1,0.9836828867779418,10.111441379644834,5.124453497959495,exact,144327,all
5,5,0.5,0.3,2,0.3,1,0.999496475327291,4.533736153071501,0.0,both,1986,0
5,5,0.5,0.3,2,0.3,1,0.999496475327291,4.533736153071501,0.0,over,1986,0
5,5,0.5,0.3,2,0.3,1,0,0,0,exact,0,0
5,5,0.5,0.3,2,0.3,1,0.9907873170180297,4.622901712541683,1.0,both,17693,1
5,5,0.5,0.3,2,0.3,1,0.9938366718027735,6.057010785824345,1.0,over,649,1
5,5,0.5,0.3,2,0.3,1,0.9906712039427364,4.568293827739967,1.0,exact,17044,1
5,5,0.5,0.3,2,0.3,1,0.9876006346594582,6.115413997766939,2.0,both,17017,2
5,5,0.5,0.3,2,0.3,1,0.994868505452213,6.176715843489417,2.0,over,3118,2
5,5,0.5,0.3,2,0.3,1,0.9859702136844377,6.101661990071229,2.0,exact,13899,2
5,5,0.5,0.3,2,0.3,1,0.9884840151254727,7.097756961155036,3.0,both,23272,3
5,5,0.5,0.3,2,0.3,1,0.9927315357561547,7.656975381008206,3.0,over,4265,3
5,5,0.5,0.3,2,0.3,1,0.9875309096648603,6.972273372967854,3.0,exact,19007,3
5,5,0.5,0.3,2,0.3,1,0.9876018279356249,8.401907411086826,4.0,both,25165,4
5,5,0.5,0.3,2,0.3,1,0.9953853253345639,9.131287494231657,4.0,over,4334,4
5,5,0.5,0.3,2,0.3,1,0.9859824300321636,8.250156017473957,4.0,exact,20831,4
5,5,0.5,0.3,2,0.3,1,0.9859994700114831,9.783985513647204,5.0,both,22642,5
5,5,0.5,0.3,2,0.3,1,0.9903504316912138,10.519553072625698,5.0,over,3938,5
5,5,0.5,0.3,2,0.3,1,0.9850834046193327,9.629116766467066,5.0,exact,18704,5
5,5,0.5,0.3,2,0.3,1,0.9842142507212455,11.25420499700615,6.0,both,18371,6
5,5,0.5,0.3,2,0.3,1,0.9892108508014796,11.959617755856966,6.0,over,3244,6
5,5,0.5,0.3,2,0.3,1,0.9831427249289351,11.10292853837509,6.0,exact,15127,6
5,5,0.5,0.3,2,0.3,1,0.9825318093594997,12.735892459204946,7.0,both,13911,7
5,5,0.5,0.3,2,0.3,1,0.9890153001176932,13.474303648489604,7.0,over,2549,7
5,5,0.5,0.3,2,0.3,1,0.9810772751276183,12.570234113712374,7.0,exact,11362,7
5,5,0.5,0.3,2,0.3,1,0.9789911898538096,14.241359279697939,8.0,both,10329,8
5,5,0.5,0.3,2,0.3,1,0.9840616966580977,14.861182519280206,8.0,over,1945,8
5,5,0.5,0.3,2,0.3,1,0.9778148854961832,14.09756679389313,8.0,exact,8384,8
5,5,0.5,0.3,2,0.3,1,0.9778459895902842,15.824903243026824,9.0,both,7493,9
5,5,0.5,0.3,2,0.3,1,0.9869186046511628,16.603197674418606,9.0,over,1376,9
5,5,0.5,0.3,2,0.3,1,0.975805133235246,15.649828347229034,9.0,exact,6117,9
5,5,0.5,0.3,2,0.3,1,0.9734828573097366,20.964546463407512,12.165994976928918,both,17121,10
5,5,0.5,0.3,2,0.3,1,0.9801162434995412,21.85194249005812,12.18262465585806,over,3269,10
5,5,0.5,0.3,2,0.3,1,0.971917412647993,20.7551256136298,12.162070459139475,exact,13852,10
5,5,0.7,0.3,2,0.3,1,0.9872971428571429,9.90477142857143,2.9623257142857145,both,175000,all
5,5,0.7,0.3,2,0.3,1,0.9927423535510628,10.237379347799255,2.7065837221358215,over,40509,all
5,5,0.7,0.3,2,0.3,1,0.9856570328126045,9.804589154664624,3.0393557933244604,exact,134491,all
5,5,0.7,0.3,2,0.3,1,0.9967334687030988,5.813101439039463,0.0,both,11327,0
5,5,0.7,0.3,2,0.3,1,0.9967334687030988,5.813101439039463,0.0,over,11327,0
5,5,0.7,0.3,2,0.3,1,0,0,0,exact,0,0
